Completed_At,Transaction_ID,Amount,User_ID,User_Type,Status
1/3/2022 18:48,11991,28.25,197,1,FAILURE
1/3/2022 19:41,12049,29.97,23,0,FAILURE
1/3/2022 20:38,12314,21.35,791,1,FAILURE
1/3/2022 21:09,4952,38.89,617,0,FAILURE
1/3/2022 21:15,12442,35.99,676,0,FAILURE
1/3/2022 22:15,12620,19.06,96,1,FAILURE
1/3/2022 22:19,12634,32.08,332,0,FAILURE
1/3/2022 22:20,12635,14.31,41,0,FAILURE
1/3/2022 22:53,12730,10.98,282,0,FAILURE
1/3/2022 23:10,12729,21.37,618,1,FAILURE
1/3/2022 23:22,11689,24.8,550,0,FAILURE
1/3/2022 23:24,12823,20.95,654,1,SUCCESS
1/3/2022 23:43,12888,15.72,326,0,SUCCESS
1/4/2022 1:45,13264,15.36,519,0,FAILURE
1/4/2022 2:37,13419,23.77,75,1,FAILURE
1/4/2022 3:12,13516,7.74,254,0,FAILURE
1/4/2022 3:38,13591,17.87,156,0,FAILURE
1/4/2022 3:50,13633,22.62,259,0,FAILURE
1/4/2022 3:55,698,14.91,107,0,FAILURE
1/4/2022 4:13,13709,2.91,781,0,FAILURE
1/4/2022 4:29,13758,26.92,856,0,FAILURE
1/4/2022 4:44,849,16.89,773,0,FAILURE
1/4/2022 5:29,13951,28.99,858,0,FAILURE
1/4/2022 5:41,13986,22.37,362,0,FAILURE
1/4/2022 5:44,13996,6.12,49,0,FAILURE
1/4/2022 6:26,1173,24.93,241,0,FAILURE
1/4/2022 6:43,14175,22.37,499,1,FAILURE
1/4/2022 9:07,14609,27.67,47,0,FAILURE
1/4/2022 9:48,1796,30.92,606,0,FAILURE
1/4/2022 10:01,14778,19.56,271,0,FAILURE
1/4/2022 10:18,14828,28.42,784,1,FAILURE
1/4/2022 10:19,14832,14.92,831,0,FAILURE
1/4/2022 10:32,14877,29.43,372,0,FAILURE
1/4/2022 10:56,2012,15.39,720,0,FAILURE
1/4/2022 10:59,14959,12.92,87,0,FAILURE
1/4/2022 11:14,15004,17.43,700,0,FAILURE
1/4/2022 11:57,14816,46.14,792,0,FAILURE
1/4/2022 12:29,15236,12.34,322,0,FAILURE
1/4/2022 12:33,2304,16.15,147,0,FAILURE
1/4/2022 12:35,15254,9.7,350,0,FAILURE
1/4/2022 12:59,15322,28.4,292,0,FAILURE
1/4/2022 13:05,15333,21.75,164,0,FAILURE
1/4/2022 13:22,15397,14.01,677,1,FAILURE
1/4/2022 14:08,13045,21.5,835,1,FAILURE
1/4/2022 14:15,15464,19.95,919,0,FAILURE
1/4/2022 14:24,15559,22.11,956,1,FAILURE
1/4/2022 14:26,15567,20.23,114,0,FAILURE
1/4/2022 14:29,15574,19.79,165,1,FAILURE
1/4/2022 14:51,15641,35.74,856,0,FAILURE
1/4/2022 15:25,15734,45.92,372,0,FAILURE
1/4/2022 15:35,15776,31.91,386,0,FAILURE
1/4/2022 15:44,15653,12.79,420,1,FAILURE
1/4/2022 15:50,15815,31.04,123,0,FAILURE
1/4/2022 15:52,15823,31.23,104,0,FAILURE
1/4/2022 16:12,15880,39.72,725,0,FAILURE
1/4/2022 16:28,15936,14.82,270,0,FAILURE
1/4/2022 16:45,15988,12.98,739,0,FAILURE
1/4/2022 17:03,15913,21.77,491,0,FAILURE
1/4/2022 17:09,15982,30.02,287,0,FAILURE
1/4/2022 17:10,16073,27.24,877,0,FAILURE
1/4/2022 17:40,16163,2.37,984,0,FAILURE
1/4/2022 17:46,16180,24.55,429,0,FAILURE
1/4/2022 18:25,16229,9.08,294,0,FAILURE
1/4/2022 18:57,16403,12.39,278,0,FAILURE
1/4/2022 19:10,16437,25.68,291,0,FAILURE
1/4/2022 19:12,16380,44.84,304,1,FAILURE
1/4/2022 19:19,16478,15.64,20,0,FAILURE
1/4/2022 19:35,16516,8.63,560,0,FAILURE
1/4/2022 19:36,15544,19.91,51,1,FAILURE
1/4/2022 19:44,16539,21.94,277,1,FAILURE
1/4/2022 19:48,16521,19.62,844,0,FAILURE
1/4/2022 19:49,16560,19.69,842,0,FAILURE
1/4/2022 20:18,16656,26.04,756,0,FAILURE
1/4/2022 20:46,16744,31.34,702,0,FAILURE
1/4/2022 21:51,3986,27.03,179,0,FAILURE
1/4/2022 22:08,16972,24.2,68,0,FAILURE
1/4/2022 22:29,17031,1.8,124,0,FAILURE
1/4/2022 22:48,15245,38.61,316,1,FAILURE
1/4/2022 23:08,17153,11.19,153,0,FAILURE
1/4/2022 23:12,16345,15.94,631,0,FAILURE
1/4/2022 23:17,4224,26.47,797,1,FAILURE
1/5/2022 0:09,17331,41.85,57,0,FAILURE
1/5/2022 1:13,4555,10.43,889,0,FAILURE
1/5/2022 1:31,17558,14.67,298,1,FAILURE
1/5/2022 1:52,4675,17.02,270,0,FAILURE
1/5/2022 1:54,17630,22.33,565,0,FAILURE
1/5/2022 1:59,17646,15.07,170,0,FAILURE
1/5/2022 2:59,17810,4.81,599,0,FAILURE
1/5/2022 3:03,17414,19.2,124,0,FAILURE
1/5/2022 3:13,17663,40.3,83,0,FAILURE
1/5/2022 3:37,17919,11.94,742,1,FAILURE
1/5/2022 3:49,17946,25.68,483,0,FAILURE
1/5/2022 4:08,18002,19.56,73,0,FAILURE
1/5/2022 4:13,18020,18.69,752,0,FAILURE
1/5/2022 4:25,17500,25.27,810,0,FAILURE
1/5/2022 5:23,5328,26.99,796,1,FAILURE
1/5/2022 5:23,5329,24.14,978,0,FAILURE
1/5/2022 5:24,5333,30.47,594,0,FAILURE
1/5/2022 5:43,18206,23.52,394,0,FAILURE
1/5/2022 6:11,18392,15.74,9,1,FAILURE
1/5/2022 7:01,18267,15.21,85,0,FAILURE
1/5/2022 7:16,18577,26.55,726,0,FAILURE
1/5/2022 7:57,18706,19.93,179,0,FAILURE
1/5/2022 8:42,18858,20.49,915,0,FAILURE
1/5/2022 8:48,18864,0.01,526,0,FAILURE
1/5/2022 9:10,5988,16.68,886,1,FAILURE
1/5/2022 9:18,18965,36.26,104,0,FAILURE
1/5/2022 9:30,18997,0.01,105,0,FAILURE
1/5/2022 10:42,19218,25.72,290,0,FAILURE
1/5/2022 10:53,6307,10.82,297,0,FAILURE
1/5/2022 11:56,6489,29.41,881,0,FAILURE
1/5/2022 13:05,19655,8.93,449,0,FAILURE
1/5/2022 13:12,6721,2.01,197,1,SUCCESS
1/5/2022 13:19,19698,20.81,29,0,FAILURE
1/5/2022 13:26,19726,32.8,224,1,FAILURE
1/5/2022 13:35,19755,16.06,526,0,FAILURE
1/5/2022 13:38,19763,23.97,888,0,FAILURE
1/5/2022 13:42,19762,28.49,76,0,FAILURE
1/5/2022 13:44,19781,30.42,357,0,FAILURE
1/5/2022 13:53,11320,4.9,797,1,FAILURE
1/5/2022 13:54,6836,11.09,969,0,FAILURE
1/5/2022 14:44,19972,24.85,959,1,FAILURE
1/5/2022 14:48,6980,28.85,98,1,FAILURE
1/5/2022 15:14,20061,16.51,198,0,FAILURE
1/5/2022 15:21,20083,17.18,902,0,FAILURE
1/5/2022 15:24,20086,21.17,374,1,FAILURE
1/5/2022 15:32,20124,23.89,803,0,FAILURE
1/5/2022 15:45,7150,31.36,715,0,FAILURE
1/5/2022 16:33,20243,32.85,612,0,FAILURE
1/5/2022 18:07,12099,13.22,802,0,FAILURE
1/5/2022 18:20,20628,17.78,871,0,FAILURE
1/5/2022 18:23,20289,25.3,489,0,FAILURE
1/5/2022 18:47,7661,15.16,210,0,FAILURE
1/5/2022 19:01,20755,28.1,909,1,FAILURE
1/5/2022 19:29,20831,6.15,788,0,FAILURE
1/5/2022 19:48,20885,23.91,647,0,FAILURE
1/5/2022 20:19,20989,3.7,364,0,FAILURE
1/5/2022 20:28,21008,26.31,940,0,FAILURE
1/5/2022 20:37,21035,23.29,136,0,FAILURE
1/5/2022 21:11,8103,24.76,382,1,FAILURE
1/5/2022 21:17,14296,32.51,154,0,FAILURE
1/5/2022 22:04,8267,12.52,145,0,FAILURE
1/5/2022 22:19,21332,15.22,476,0,FAILURE
1/5/2022 22:36,21384,20.73,838,0,FAILURE
1/5/2022 22:42,21403,26.2,813,0,FAILURE
1/5/2022 23:28,21531,32.75,30,0,FAILURE
1/5/2022 23:39,21570,22.38,49,0,FAILURE
1/6/2022 0:03,21649,20.3,366,0,FAILURE
1/6/2022 0:29,21727,37.89,979,0,FAILURE
1/6/2022 0:37,21742,25.86,378,0,FAILURE
1/6/2022 2:11,22034,22.21,366,0,FAILURE
1/6/2022 2:18,9016,49.12,435,0,FAILURE
1/6/2022 3:04,22192,21.52,97,0,FAILURE
1/6/2022 3:29,18545,29.19,135,0,FAILURE
1/6/2022 3:43,22293,43.04,673,0,FAILURE
1/6/2022 4:09,22388,6.9,961,0,FAILURE
1/6/2022 4:20,22424,17.56,87,0,FAILURE
1/6/2022 4:27,9419,30.56,226,0,FAILURE
1/6/2022 4:30,22453,13.79,408,0,FAILURE
1/6/2022 4:47,22056,10.48,542,0,FAILURE
1/6/2022 4:51,22325,11.22,231,1,FAILURE
1/6/2022 5:02,22539,28.71,477,0,FAILURE
1/6/2022 5:42,22659,34.61,27,0,SUCCESS
1/6/2022 5:50,9672,24.57,644,1,FAILURE
1/6/2022 6:01,22718,35.06,271,0,FAILURE
1/6/2022 6:05,9722,13.15,98,1,FAILURE
1/6/2022 6:26,9781,27.27,976,0,FAILURE
1/6/2022 6:59,22899,19.43,20,0,FAILURE
1/6/2022 7:30,22986,31.45,118,1,FAILURE
1/6/2022 8:00,16293,32.64,718,0,FAILURE
1/6/2022 8:32,23176,14.62,812,0,FAILURE
1/6/2022 8:55,10212,37.51,740,0,FAILURE
1/6/2022 9:44,23391,31.56,751,0,FAILURE
1/6/2022 11:01,23621,14.01,332,0,FAILURE
1/6/2022 12:07,23815,31.31,985,1,FAILURE
1/6/2022 12:16,23845,21.54,488,0,FAILURE
1/6/2022 12:28,23884,26.36,922,1,FAILURE
1/6/2022 12:59,23963,15.37,711,0,FAILURE
1/6/2022 13:36,24038,15.73,480,0,FAILURE
1/6/2022 14:22,24235,29.89,949,1,FAILURE
1/6/2022 14:37,24281,18.37,63,0,FAILURE
1/6/2022 16:07,24520,28.78,784,1,FAILURE
1/6/2022 16:09,23588,30.7,468,1,FAILURE
1/6/2022 16:16,22923,0.01,550,0,FAILURE
1/6/2022 16:53,24676,3.33,896,0,FAILURE
1/6/2022 17:23,24768,27.88,61,0,FAILURE
1/6/2022 17:33,22906,23.21,910,0,FAILURE
1/6/2022 17:53,24845,23.52,938,0,FAILURE
1/6/2022 19:15,25094,18.66,276,1,FAILURE
1/6/2022 19:37,25169,17.39,746,1,FAILURE
1/6/2022 19:47,25203,48.39,421,0,FAILURE
1/6/2022 21:03,25439,18.25,576,0,FAILURE
1/6/2022 21:38,25542,16.07,828,0,FAILURE
1/6/2022 21:47,25571,21.6,848,0,FAILURE
1/6/2022 22:38,25728,11.33,644,1,FAILURE
1/6/2022 22:46,24247,13.1,618,1,FAILURE
1/6/2022 22:52,25497,18.87,634,0,FAILURE
1/7/2022 0:10,24094,34.89,699,1,FAILURE
1/7/2022 0:27,26035,18.19,187,0,FAILURE
1/7/2022 0:45,26120,3.93,681,1,FAILURE
1/7/2022 1:17,26208,21.29,653,1,FAILURE
1/7/2022 2:09,26347,19.57,203,0,FAILURE
1/7/2022 2:19,26378,5.02,486,0,FAILURE
1/7/2022 2:28,26404,25.6,993,0,FAILURE
1/7/2022 2:37,13417,24.61,373,0,FAILURE
1/7/2022 3:04,13489,8.81,531,0,FAILURE
1/7/2022 3:26,26581,19.38,15,0,FAILURE
1/7/2022 3:34,13580,10.13,996,0,FAILURE
1/7/2022 3:48,13627,28.93,361,0,FAILURE
1/7/2022 4:01,13671,18.97,744,0,FAILURE
1/7/2022 5:25,26899,22.89,844,0,FAILURE
1/7/2022 5:34,26929,5.96,857,0,FAILURE
1/7/2022 5:43,26957,10.48,197,1,FAILURE
1/7/2022 6:04,27012,0.01,1,0,FAILURE
1/7/2022 6:53,27154,5.53,707,0,FAILURE
1/7/2022 7:22,14294,18.06,19,1,FAILURE
1/7/2022 7:59,27348,20.13,660,1,FAILURE
1/7/2022 9:01,14592,10.49,561,1,FAILURE
1/7/2022 9:30,27642,27.71,756,0,FAILURE
1/7/2022 10:27,27829,0.01,552,0,SUCCESS
1/7/2022 10:46,27861,20.72,979,0,FAILURE
1/7/2022 10:53,27890,37.02,636,1,FAILURE
1/7/2022 11:50,28066,14.41,662,0,FAILURE
1/7/2022 13:23,28341,10.67,848,0,FAILURE
1/7/2022 14:31,15580,18.9,945,0,FAILURE
1/7/2022 15:02,26367,18.28,772,0,SUCCESS
1/7/2022 15:04,28655,20.76,163,0,FAILURE
1/7/2022 15:19,28656,21,834,0,FAILURE
1/7/2022 15:19,28700,27.14,912,0,FAILURE
1/7/2022 15:28,28723,19.33,162,1,FAILURE
1/7/2022 15:56,28754,27.62,511,0,FAILURE
1/7/2022 15:59,28815,32.15,889,0,FAILURE
1/7/2022 16:16,15893,19.43,529,1,FAILURE
1/7/2022 16:58,28987,22.33,707,0,FAILURE
1/7/2022 17:18,26885,31.3,864,0,SUCCESS
1/7/2022 17:44,29127,27.62,784,1,FAILURE
1/7/2022 17:58,16218,16.51,157,1,FAILURE
1/7/2022 18:26,29253,28.8,899,0,FAILURE
1/7/2022 18:27,29151,19.02,9,1,FAILURE
1/7/2022 18:56,16400,12.04,785,0,FAILURE
1/7/2022 19:06,29377,15.98,32,1,FAILURE
1/7/2022 19:16,29403,29.97,218,0,FAILURE
1/7/2022 19:27,29444,8.83,789,0,FAILURE
1/7/2022 19:55,29385,14.58,237,0,FAILURE
1/7/2022 20:40,29682,41.25,977,0,FAILURE
1/7/2022 21:15,29787,31.02,374,1,FAILURE
1/7/2022 21:44,29860,18.06,524,0,FAILURE
1/7/2022 21:55,29788,7.06,199,0,FAILURE
1/7/2022 22:47,30060,27.11,286,1,FAILURE
1/7/2022 23:06,30093,20.02,418,0,FAILURE
1/8/2022 0:13,30321,21.54,434,1,FAILURE
1/8/2022 0:29,30369,37.63,536,0,FAILURE
1/8/2022 0:42,30407,30.27,10,1,FAILURE
1/8/2022 1:25,30541,27.87,70,0,FAILURE
1/8/2022 1:44,17596,7.62,292,0,FAILURE
1/8/2022 3:06,30808,32.3,739,0,FAILURE
1/8/2022 3:18,17866,21.88,214,1,FAILURE
1/8/2022 3:47,30933,16.8,606,0,FAILURE
1/8/2022 3:59,17976,10.18,890,0,FAILURE
1/8/2022 5:23,24081,37.47,767,0,FAILURE
1/8/2022 5:24,31180,24.17,935,0,FAILURE
1/8/2022 5:53,18340,13.43,735,1,SUCCESS
1/8/2022 6:18,28843,29.58,336,1,FAILURE
1/8/2022 6:28,29865,37.37,279,1,FAILURE
1/8/2022 6:42,31107,19.47,546,0,FAILURE
1/8/2022 8:20,31725,26.69,281,0,FAILURE
1/8/2022 8:28,31747,25.67,877,0,SUCCESS
1/8/2022 8:43,31799,2.84,508,0,FAILURE
1/8/2022 9:11,31872,24.06,375,0,FAILURE
1/8/2022 9:24,31913,11.62,313,0,FAILURE
1/8/2022 10:05,19102,18.22,332,0,FAILURE
1/8/2022 10:12,19127,25.12,384,1,FAILURE
1/8/2022 10:30,32128,18.99,143,0,FAILURE
1/8/2022 11:21,32305,28.68,36,0,FAILURE
1/8/2022 11:32,32340,15.25,572,0,FAILURE
1/8/2022 12:06,32440,11.96,546,0,FAILURE
1/8/2022 12:15,19506,27.11,965,1,FAILURE
1/8/2022 12:19,32482,21.1,167,0,FAILURE
1/8/2022 13:49,32498,13.62,844,0,FAILURE
1/8/2022 13:49,32425,0.01,487,0,FAILURE
1/8/2022 14:05,32821,11.29,573,0,FAILURE
1/8/2022 14:23,32871,16.34,204,1,FAILURE
1/8/2022 15:27,33056,19.63,50,0,FAILURE
1/8/2022 15:44,33103,27.1,218,0,FAILURE
1/8/2022 16:20,24960,31.3,858,0,FAILURE
1/8/2022 16:24,33217,28.76,834,0,FAILURE
1/8/2022 16:26,33224,16.98,309,0,FAILURE
1/8/2022 17:19,32760,13.62,339,1,FAILURE
1/8/2022 17:20,33350,16.52,256,0,FAILURE
1/8/2022 17:30,33392,18.07,399,0,SUCCESS
1/8/2022 17:52,33456,17.48,932,0,FAILURE
1/8/2022 17:54,33444,29.49,266,0,FAILURE
1/8/2022 18:08,33489,26.83,82,1,FAILURE
1/8/2022 18:33,33576,20.95,875,0,FAILURE
1/8/2022 18:35,33581,10.76,53,1,FAILURE
1/8/2022 18:55,33636,15.53,77,0,FAILURE
1/8/2022 18:58,33644,7.45,511,0,FAILURE
1/8/2022 22:02,34180,7.28,232,0,FAILURE
1/8/2022 22:07,34193,16.49,720,0,FAILURE
1/8/2022 22:08,21303,0.01,450,1,FAILURE
1/8/2022 22:24,32882,54.96,479,0,FAILURE
1/8/2022 22:36,34277,28.11,556,0,FAILURE
1/8/2022 22:56,21446,24.5,187,0,FAILURE
1/8/2022 23:29,34425,20.36,893,0,FAILURE
1/8/2022 23:48,34489,30.39,683,0,FAILURE
1/8/2022 23:49,34490,16.56,163,0,FAILURE
1/8/2022 23:50,34495,18.66,421,0,FAILURE
1/8/2022 23:53,34506,25.73,589,0,FAILURE
1/9/2022 0:16,34139,0.01,613,0,FAILURE
1/9/2022 0:21,34591,36.83,110,1,FAILURE
1/9/2022 0:34,34553,18.01,38,0,FAILURE
1/9/2022 1:03,34717,11.97,23,0,FAILURE
1/9/2022 1:14,34749,24.22,224,1,FAILURE
1/9/2022 1:29,21907,40.38,34,0,FAILURE
1/9/2022 1:32,34796,42.52,661,1,FAILURE
1/9/2022 1:40,34798,20.08,922,1,FAILURE
1/9/2022 1:50,34846,25.51,464,0,FAILURE
1/9/2022 1:52,34850,20.74,561,1,FAILURE
1/9/2022 3:08,22201,20.03,351,1,FAILURE
1/9/2022 3:15,35092,9.39,885,0,FAILURE
1/9/2022 3:25,34868,31.24,50,0,FAILURE
1/9/2022 4:19,22420,27.1,513,0,FAILURE
1/9/2022 5:52,35546,28.92,745,0,FAILURE
1/9/2022 6:49,22865,28.51,343,0,FAILURE
1/9/2022 6:54,35721,11.41,638,1,FAILURE
1/9/2022 7:48,32401,30.26,937,0,FAILURE
1/9/2022 8:20,35984,24.59,995,1,FAILURE
1/9/2022 8:39,36045,11.86,309,0,FAILURE
1/9/2022 8:44,36059,25.96,891,0,FAILURE
1/9/2022 8:49,36075,27.75,156,0,FAILURE
1/9/2022 9:26,36181,14.56,542,0,FAILURE
1/9/2022 10:09,23466,11.34,512,0,FAILURE
1/9/2022 10:14,36325,20.26,13,0,FAILURE
1/9/2022 11:18,36504,0.01,819,1,FAILURE
1/9/2022 11:31,35930,11.74,374,1,FAILURE
1/9/2022 12:18,36688,16.03,416,0,FAILURE
1/9/2022 12:25,36708,28.85,172,0,FAILURE
1/9/2022 12:33,36548,25.08,233,0,FAILURE
1/9/2022 12:42,36752,18.82,210,0,FAILURE
1/9/2022 13:18,36865,21.18,313,0,FAILURE
1/9/2022 13:31,35328,24.29,398,0,FAILURE
1/9/2022 13:44,36945,13.43,145,0,FAILURE
1/9/2022 13:57,36984,8.22,459,0,FAILURE
1/9/2022 14:16,37040,7.26,343,0,FAILURE
1/9/2022 15:20,24398,3.93,368,1,FAILURE
1/9/2022 15:47,37320,38.92,696,0,FAILURE
1/9/2022 16:19,24562,11.37,525,0,FAILURE
1/9/2022 16:22,37420,22.26,830,0,FAILURE
1/9/2022 16:25,33496,37.83,86,0,FAILURE
1/9/2022 16:38,37483,29.07,11,0,FAILURE
1/9/2022 17:09,37564,31.54,547,1,FAILURE
1/9/2022 17:28,37622,12.67,511,0,FAILURE
1/9/2022 17:40,37347,0.01,556,0,FAILURE
1/9/2022 17:48,37690,26.58,305,1,FAILURE
1/9/2022 18:41,24992,17.09,456,0,FAILURE
1/9/2022 18:59,37887,21.8,448,1,FAILURE
1/9/2022 19:45,38037,3.61,533,0,FAILURE
1/9/2022 21:04,38270,31.71,441,0,FAILURE
1/9/2022 21:04,38272,25.16,769,0,FAILURE
1/9/2022 21:40,38392,15.19,979,0,FAILURE
1/10/2022 0:51,26136,16.3,886,1,FAILURE
1/10/2022 0:55,34966,2.62,927,0,FAILURE
1/10/2022 1:01,38966,6.88,239,0,FAILURE
1/10/2022 1:12,39046,32.2,406,0,FAILURE
1/10/2022 1:30,39038,25.09,575,0,FAILURE
1/10/2022 2:05,34502,40.36,30,0,FAILURE
1/10/2022 4:34,26764,17.2,803,0,FAILURE
1/10/2022 4:59,26835,23.95,914,0,FAILURE
1/10/2022 5:56,39894,13.51,61,0,FAILURE
1/10/2022 6:10,27032,32.32,696,0,FAILURE
1/10/2022 6:51,27147,29.72,781,0,FAILURE
1/10/2022 7:21,40152,0.01,913,0,FAILURE
1/10/2022 7:25,39599,14.05,469,0,FAILURE
1/10/2022 8:22,27426,26.59,533,0,FAILURE
1/10/2022 9:09,40476,22.03,580,0,FAILURE
1/10/2022 9:37,40559,8.54,767,0,FAILURE
1/10/2022 9:41,40435,22.53,236,0,FAILURE
1/10/2022 10:08,40650,2.61,879,0,FAILURE
1/10/2022 10:11,27777,18.88,436,1,FAILURE
1/10/2022 10:13,40649,20.41,519,0,FAILURE
1/10/2022 10:20,40687,26.35,825,1,FAILURE
1/10/2022 10:38,40743,37.6,821,1,FAILURE
1/10/2022 11:07,40833,12.59,747,0,FAILURE
1/10/2022 11:38,40926,25.07,448,1,FAILURE
1/10/2022 12:27,41064,13.02,828,0,FAILURE
1/10/2022 12:30,41073,33.73,535,0,FAILURE
1/10/2022 12:35,41087,21.53,891,0,FAILURE
1/10/2022 13:20,41220,19.85,224,1,FAILURE
1/10/2022 13:35,39786,10.1,698,0,FAILURE
